transaction_id,transaction_date,month,household_id,region,province_city,family_size,dependent_count,monthly_net_income_php,income_class_assumption,housing_status,transport_profile,schooling_profile,transaction_type,cash_flow_direction,category,subcategory,merchant_or_source,description,amount_php,payment_method,channel,necessity_level,is_recurring,budget_category,monthly_budget_php,budget_period,member_role,school_related,health_related,debt_related,savings_related,status,receipt_available,notes
FEM-PH-202502-0548,2025-02-04,2025-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Bus/UV Fare,UV Express,Daily commute,177,Cash,Physical Store,Need,FALSE,Transportation,3500,Monthly,Father,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202406-0233,2024-06-10,2024-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,448,Cash,School, Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE, Paid,FALSE,
FEM-PH-202511-0940,2025-11-29,2025-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Food,Fast Food,McDonald's,Fast Food,₱419,Bank Transfer, Bill Payment,Need,FALSE,Food,12000,Irregular,Child,FALSE,FALSE,Y,FALSE,Paid,FALSE,Paid on time
FEM-PH-202412-0469,2024-02-30,2024-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Tricycle Fare,Tricycle Driver,Daily commute,45,Cash,Physical Store,Need,FALSE,Transportation,3500,Monthly,Child,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202506-0708,2025-06-20,2025-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Debt Payment,Outflow,Debt/Loans,Loan Payment,Cooperative Loan,Loan Payment,2000,Bank Transfer,Bill Payment,Obligation,TRUE,Debt/Loans,2000,Monthly,Mother,FALSE,FALSE,TRUE,FALSE, Paid,TRUE,
FEM-PH-202410-0409,2024-10-28,2024-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Food,Rice,Rice Retailer,Rice,473,GCash,Online,Need,FALSE,Food,12000,Irregular,Child,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,Budget concern
FEM-PH-202501-0527,2025-01-22,2025-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Food,Fast Food,McDonald's,Fast Food,574,Cash,Physical Store,Need,FALSE,Food,12000,Irregular,Household,FALSE,FALSE,FALSE,FALSE, Paid,TRUE,
FEM-PH-202403-0118,2024-03-03,2024-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Food,public market,Palengke Vendor,Public Market,299,Bank Transfer,School,Need,FALSE,Food,"12,000",Irregular,Household,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202406-0239,2024-06-28,2024-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,"45,000",middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Healthcare,Checkup,Clinic,Checkup,1747, Cash,Bill Payment,Need,FALSE,Healthcare,1500,Irregular,Father,FALSE,TRUE,FALSE,FALSE,Paid,FALSE,Regular household expense
FEM-PH-202504-0618,2025-04-15,2025-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Income,Inflow,Income,Salary,Father Salary,Father Salary,28000,Bank Transfer,Bank/App,Need,TRUE,Income,45000,Monthly,Father,FALSE,FALSE,FALSE,FALSE,Received,TRUE,Monthly take-home income
FEM-PH-202501-0497,13-01-2025,2025-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Utilities,Water Bill,Water District,Water Bill,613,GCash,Bill Payment,Need,1,Utilities,4500,Monthly,Household,FALSE,FALSE,FALSE,FALSE,Paid,TRUE,School requirement
FEM-PH-202405-0176,05/24/2024,2024-05,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Food,Groceries,Puregold,Weekly food supply,1873,GCash,Physical Store,Need,TRUE,Food,12000,Weekly,Mother,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,Weekly market/grocery run
FEM-PH-202407-0274,2024-07-22,2024-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,400,CASH,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202402-0053,2024-02-26,2024-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Food,Public Market,Palengke Vendor,Weekly food supply,2297,GCash,Physical Store,Need,TRUE,Food,12000,Weekly,Mother,FALSE,FALSE,FALSE,FALSE,Paid,TRUE,Weekly market/grocery run
FEM-PH-202409-0337,2024-09-25,2024-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Savings,Outflow,Savings,Savings Deposit,Bank Transfer,Savings Deposit,3000,Bank Transfer,Bank/App,Savings,TRUE,Savings,3000,Monthly,Household,0,FALSE,FALSE,TRUE,Paid,TRUE,Regular household expense
FEM-PH-202404-0161,2024-04-02,2024-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance, Expense,Outflow,lifestyle & misc,Gifts,Local Store,Gifts,527,Bank Transfer,Physical Store,Want,FALSE,Lifestyle & Misc,3500,Irregular,Father,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,Paid on time
FEM-PH-202404-0126,2024-04-13,2024-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Utilities,Water Bill,Water District,Water Bill,870,Cash,Bill Payment,Need ,N,Utilities,"4,500",Monthly,Household,FALSE,FALSE,FALSE,FALSE,Paid,TRUE,Unexpected expense
FEM-PH-202411-0443,2024-11-11,2024-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,459,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,false,FALSE,FALSE,Paid,FALSE,
FEM-PH-202504-0657,2025-04-09,2025-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,expense,Outflow,Lifestyle & Misc,Appliance Repair ,Repair Shop,Appliance Repair,1626,Maya,Online,Need,FALSE,Lifestyle & Misc,3500,Irregular,Child,FALSE,No,FALSE,FALSE,Paid,TRUE,
FEM-PH-202402-0040,2024-02-15,2024-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Income,Inflow,Income,Salary,Father Salary,Father Salary,28000,Bank Transfer,Bank/App,Need,TRUE,Income,45000,Monthly,Father,FALSE,FALSE,FALSE,FALSE,Received,TRUE,Monthly take-home income
FEM-PH-202509-0848,2025-09-25,2025-09,HH-PH-0001,Region III - Central Luzon,Bulacan/NCR Commuter Area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,454,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202410-0394,2024-10-12,2024-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,273,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202407-0284,2024-07-22,2024-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Food,School Snacks,School Canteen,School Snacks,130,Maya,Bill Payment, Need,FALSE,Food,12000,Irregular,Household,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,Paid on time
FEM-PH-202409-0334,2024-09-18,2024-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Utilities,LPG,LPG Dealer,LPG,950,cash,Bill Payment,Need,TRUE,Utilities,4500,Monthly,Household,FALSE,FALSE,FALSE,FALSE,Paid,TRUE,Regular household expense
FEM-PH-202406-0230,2024-06-15,2024-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,483,Cash,School, Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202408-0314,2024-08-24,2024-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,paid,FALSE,
FEM-PH-202411-0431,2024-11-06,2024-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance, Expense,Outflow,Transportation,Bus/UV Fare,Bus Operator,Daily commute,128.00,Cash,Physical Store,Need ,FALSE,Transportation,3500,Monthly,Child,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202502-0565,2025-02-25,2025-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,335,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202506-0712,2025-06-10,2025-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance, Expense,Outflow,FOOD,Public Market,Palengke Vendor,Weekly food supply,2389,Cash,Physical Store,Need,TRUE,Food,12000,Weekly,Mother,FALSE,FALSE,FALSE,FALSE,Paid,0,Weekly market/grocery run
FEM-PH-202406-0211,2024-06-20,2024-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Debt Payment,Outflow,Debt/Loans,Loan Payment,Cooperative Loan,Loan Payment,2000,Bank Transfer,Bill Payment,Obligation,TRUE,Debt/Loans,2000,Monthly,Mother,FALSE,FALSE,TRUE,FALSE,Paid,TRUE,Promo/discount used
FEM-PH-202409-0368,2024-09-06,2024-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Food,School Snacks,Sari-sari Store,School Snacks,516,Maya ,Bill Payment,Need,FALSE,Food,12000,Irregular,Father,FALSE,1,FALSE,FALSE,Paid,FALSE,Unexpected expense
FEM-PH-202402-0064,2024-02-08,2024-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,357,CASH,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202503-0585,2025-03-25,2025-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Savings,Outflow,Savings,N/A,Bank Transfer,Savings Deposit,3000,GCash,Bank/App,Savings,TRUE,Savings,3000,Monthly,Household,FALSE,FALSE,FALSE,TRUE,Paid,TRUE,Budget concern
FEM-PH-202402-0079,2024-02-26,2024-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense ,Outflow,Education,School Supplies,National Book Store,School Supplies,432,Bank Transfer,Physical Store ,Need,FALSE,Education,4000,Irregular,Mother,TRUE,FALSE,FALSE,true,Paid,FALSE,Unexpected expense
FEM-PH-202401-0002,2024-01-30,2024-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Income,Inflow,Income,Salary,Mother Salary,Mother Salary,17000,Bank Transfer,Bank/App ,Need,TRUE,Income,45000,Monthly,Mother,FALSE,FALSE,FALSE,FALSE,Received,TRUE,Monthly take-home income
FEM-PH-202509-0836,2025-09-23,2025-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,EXPENSE,Outflow,FOOD,Public Market,Palengke Vendor,Weekly food supply,2655,Cash,Physical Store,Need,TRUE,Food,12000,Weekly,Mother,FALSE,FALSE,true,FALSE,Paid,1,Weekly market/grocery run
