transaction_id,date,month,household_id,region,province_city,family_size,dependent_count,monthly_net_income_php,income_class_assumption,housing_status,transport_profile,schooling_profile,transaction_type,cash_flow_direction,category,subcategory,merchant,description,amount_php,payment_method,channel,necessity_type,is_recurring,budget_category,budget_limit_php,budget_period,member_role,school_related,health_related,debt_related,savings_related,status,receipt_available,notes,outlier_flag,outlier_reason,year,month_number,month_name,year_month,quarter,actual_amount,budget_amount,budget_variance,expense_group
FEM-PH-202512-0965,2025-12-09,2025-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,396.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2025,12,December,2025-12,Q4,396.0,4000.0,-3604.0,Needs
FEM-PH-202410-0386,2024-10-26,2024-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Groceries,Local Grocery,Weekly Food Supply,2622.0,Cash,Physical Store,Need,Yes,Food,12000.0,Weekly,Mother,No,No,No,No,Paid,Yes,Weekly Market/Grocery Run,No,,2024,10,October,2024-10,Q4,2622.0,12000.0,-9378.0,Needs
FEM-PH-202503-0601,2025-03-15,2025-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,374.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2025,3,March,2025-03,Q1,374.0,4000.0,-3626.0,Needs
FEM-PH-202502-0572,2025-02-21,2025-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Lifestyle & Misc,Unknown,Mr. Diy,Household Item,1537.0,Maya,Bill Payment,Need,No,Lifestyle & Misc,3500.0,Irregular,Father,No,No,No,No,Paid,Yes,Regular Household Expense,No,,2025,2,February,2025-02,Q1,1537.0,3500.0,-1963.0,Wants
FEM-PH-202401-0034,2024-01-15,2024-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Drinking Water,Water Refilling Station,Drinking Water,-241.0,Maya,Online,Need,No,Food,12000.0,Irregular,Father,No,No,No,No,Paid,No,Budget Concern,Yes,Negative amount,2024,1,January,2024-01,Q1,-241.0,12000.0,-12241.0,Needs
FEM-PH-202406-0232,2024-06-04,2024-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,463.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2024,6,June,2024-06,Q2,463.0,4000.0,-3537.0,Needs
FEM-PH-202409-0356,2024-09-18,2024-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,345.0,Cash,School,Need,No,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2024,9,September,2024-09,Q3,345.0,4000.0,-3655.0,Needs
FEM-PH-202403-0091,2024-03-25,2024-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Savings,Outflow,Savings,Savings Deposit,Bank Transfer,Savings Deposit,3000.0,Cash,Bank/App,Savings,Yes,Savings,3000.0,Monthly,Household,No,No,Unknown,Yes,Paid,Yes,Budget Concern,No,,2024,3,March,2024-03,Q1,3000.0,3000.0,0.0,Savings
FEM-PH-202502-0548,2025-02-04,2025-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Transportation,Bus/UV Fare,UV Express,Daily Commute,177.0,Cash,Physical Store,Need,No,Transportation,3500.0,Monthly,Father,No,No,No,No,Paid,No,No notes provided,No,,2025,2,February,2025-02,Q1,177.0,3500.0,-3323.0,Needs
FEM-PH-202406-0233,2024-06-10,2024-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,448.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2024,6,June,2024-06,Q2,448.0,4000.0,-3552.0,Needs
FEM-PH-202511-0940,2025-11-29,2025-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Fast Food,Mcdonald'S,Fast Food,419.0,Bank Transfer,Bill Payment,Need,No,Food,12000.0,Irregular,Child,No,No,Yes,No,Paid,No,Paid On Time,No,,2025,11,November,2025-11,Q4,419.0,12000.0,-11581.0,Wants
FEM-PH-202506-0708,2025-06-20,2025-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Debt Payment,Outflow,Debt/Loans,Loan Payment,Cooperative Loan,Loan Payment,2000.0,Bank Transfer,Bill Payment,Obligation,Yes,Debt/Loans,2000.0,Monthly,Mother,No,No,Yes,No,Paid,Yes,No notes provided,No,,2025,6,June,2025-06,Q2,2000.0,2000.0,0.0,Debt
FEM-PH-202410-0409,2024-10-28,2024-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Rice,Rice Retailer,Rice,473.0,GCash,Online,Need,No,Food,12000.0,Irregular,Child,No,No,No,No,Paid,No,Budget Concern,No,,2024,10,October,2024-10,Q4,473.0,12000.0,-11527.0,Needs
FEM-PH-202501-0527,2025-01-22,2025-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Fast Food,Mcdonald'S,Fast Food,574.0,Cash,Physical Store,Need,No,Food,12000.0,Irregular,Household,No,No,No,No,Paid,Yes,No notes provided,No,,2025,1,January,2025-01,Q1,574.0,12000.0,-11426.0,Wants
FEM-PH-202403-0118,2024-03-03,2024-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Public Market,Palengke Vendor,Public Market,299.0,Bank Transfer,School,Need,No,Food,12000.0,Irregular,Household,No,No,No,No,Paid,No,No notes provided,No,,2024,3,March,2024-03,Q1,299.0,12000.0,-11701.0,Needs
FEM-PH-202406-0239,2024-06-28,2024-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Healthcare,Checkup,Clinic,Checkup,1747.0,Cash,Bill Payment,Need,No,Healthcare,1500.0,Irregular,Father,No,Yes,No,No,Paid,No,Regular Household Expense,No,,2024,6,June,2024-06,Q2,1747.0,1500.0,247.0,Needs
FEM-PH-202504-0618,2025-04-15,2025-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Income,Inflow,Income,Salary,Father Salary,Father Salary,28000.0,Bank Transfer,Bank/App,Need,Yes,Income,45000.0,Monthly,Father,No,No,No,No,Received,Yes,Monthly Take-Home Income,No,,2025,4,April,2025-04,Q2,28000.0,45000.0,-17000.0,Unknown
FEM-PH-202501-0497,2025-01-13,2025-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Utilities,Water Bill,Water District,Water Bill,613.0,GCash,Bill Payment,Need,Yes,Utilities,4500.0,Monthly,Household,No,No,No,No,Paid,Yes,School Requirement,No,,2025,1,January,2025-01,Q1,613.0,4500.0,-3887.0,Needs
FEM-PH-202405-0176,2024-05-24,2024-05,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Groceries,Puregold,Weekly Food Supply,1873.0,GCash,Physical Store,Need,Yes,Food,12000.0,Weekly,Mother,No,No,No,No,Paid,No,Weekly Market/Grocery Run,No,,2024,5,May,2024-05,Q2,1873.0,12000.0,-10127.0,Needs
FEM-PH-202407-0274,2024-07-22,2024-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,400.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2024,7,July,2024-07,Q3,400.0,4000.0,-3600.0,Needs
FEM-PH-202402-0053,2024-02-26,2024-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Public Market,Palengke Vendor,Weekly Food Supply,2297.0,GCash,Physical Store,Need,Yes,Food,12000.0,Weekly,Mother,No,No,No,No,Paid,Yes,Weekly Market/Grocery Run,No,,2024,2,February,2024-02,Q1,2297.0,12000.0,-9703.0,Needs
FEM-PH-202409-0337,2024-09-25,2024-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Savings,Outflow,Savings,Savings Deposit,Bank Transfer,Savings Deposit,3000.0,Bank Transfer,Bank/App,Savings,Yes,Savings,3000.0,Monthly,Household,No,No,No,Yes,Paid,Yes,Regular Household Expense,No,,2024,9,September,2024-09,Q3,3000.0,3000.0,0.0,Savings
FEM-PH-202404-0161,2024-04-02,2024-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Lifestyle & Misc,Gifts,Local Store,Gifts,527.0,Bank Transfer,Physical Store,Want,No,Lifestyle & Misc,3500.0,Irregular,Father,No,No,No,No,Paid,No,Paid On Time,No,,2024,4,April,2024-04,Q2,527.0,3500.0,-2973.0,Wants
FEM-PH-202404-0126,2024-04-13,2024-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Utilities,Water Bill,Water District,Water Bill,870.0,Cash,Bill Payment,Need,No,Utilities,4500.0,Monthly,Household,No,No,No,No,Paid,Yes,Unexpected Expense,No,,2024,4,April,2024-04,Q2,870.0,4500.0,-3630.0,Needs
FEM-PH-202411-0443,2024-11-11,2024-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,459.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2024,11,November,2024-11,Q4,459.0,4000.0,-3541.0,Needs
FEM-PH-202504-0657,2025-04-09,2025-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Lifestyle & Misc,Appliance Repair,Repair Shop,Appliance Repair,1626.0,Maya,Online,Need,No,Lifestyle & Misc,3500.0,Irregular,Child,No,No,No,No,Paid,Yes,No notes provided,No,,2025,4,April,2025-04,Q2,1626.0,3500.0,-1874.0,Wants
FEM-PH-202402-0040,2024-02-15,2024-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Income,Inflow,Income,Salary,Father Salary,Father Salary,28000.0,Bank Transfer,Bank/App,Need,Yes,Income,45000.0,Monthly,Father,No,No,No,No,Received,Yes,Monthly Take-Home Income,No,,2024,2,February,2024-02,Q1,28000.0,45000.0,-17000.0,Unknown
FEM-PH-202509-0848,2025-09-25,2025-09,HH-PH-0001,Region III - Central Luzon,Bulacan/NCR Commuter Area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,454.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2025,9,September,2025-09,Q3,454.0,4000.0,-3546.0,Needs
FEM-PH-202410-0394,2024-10-12,2024-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,273.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2024,10,October,2024-10,Q4,273.0,4000.0,-3727.0,Needs
FEM-PH-202407-0284,2024-07-22,2024-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,School Snacks,School Canteen,School Snacks,130.0,Maya,Bill Payment,Need,No,Food,12000.0,Irregular,Household,No,No,No,No,Paid,No,Paid On Time,No,,2024,7,July,2024-07,Q3,130.0,12000.0,-11870.0,Needs
FEM-PH-202409-0334,2024-09-18,2024-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Utilities,Lpg,Lpg Dealer,Lpg,950.0,Cash,Bill Payment,Need,Yes,Utilities,4500.0,Monthly,Household,No,No,No,No,Paid,Yes,Regular Household Expense,No,,2024,9,September,2024-09,Q3,950.0,4500.0,-3550.0,Needs
FEM-PH-202406-0230,2024-06-15,2024-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,483.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2024,6,June,2024-06,Q2,483.0,4000.0,-3517.0,Needs
FEM-PH-202411-0431,2024-11-06,2024-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Transportation,Bus/UV Fare,Bus Operator,Daily Commute,128.0,Cash,Physical Store,Need,No,Transportation,3500.0,Monthly,Child,No,No,No,No,Paid,No,No notes provided,No,,2024,11,November,2024-11,Q4,128.0,3500.0,-3372.0,Needs
FEM-PH-202502-0565,2025-02-25,2025-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,335.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2025,2,February,2025-02,Q1,335.0,4000.0,-3665.0,Needs
FEM-PH-202506-0712,2025-06-10,2025-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Public Market,Palengke Vendor,Weekly Food Supply,2389.0,Cash,Physical Store,Need,Yes,Food,12000.0,Weekly,Mother,No,No,No,No,Paid,No,Weekly Market/Grocery Run,No,,2025,6,June,2025-06,Q2,2389.0,12000.0,-9611.0,Needs
FEM-PH-202406-0211,2024-06-20,2024-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Debt Payment,Outflow,Debt/Loans,Loan Payment,Cooperative Loan,Loan Payment,2000.0,Bank Transfer,Bill Payment,Obligation,Yes,Debt/Loans,2000.0,Monthly,Mother,No,No,Yes,No,Paid,Yes,Promo/Discount Used,No,,2024,6,June,2024-06,Q2,2000.0,2000.0,0.0,Debt
FEM-PH-202409-0368,2024-09-06,2024-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,School Snacks,Sari-Sari Store,School Snacks,516.0,Maya,Bill Payment,Need,No,Food,12000.0,Irregular,Father,No,Yes,No,No,Paid,No,Unexpected Expense,No,,2024,9,September,2024-09,Q3,516.0,12000.0,-11484.0,Needs
